,Sampling_start_date,State,County,detection_status_SARSCoV2,sars.cov.2_cocentration_copy_per_ml*,pmmov_concentration**,new_cases***,cumulative_cases***,county_population,wwtp_flow_MGD****,wwtp_flow_mL,Estimated_population_served,Sampling_location_ID
1458,5/27/20,IN,Lake,quantifiable,74.52263321,unmeasured,27,3347,485493,2.09,7911511080,8978,4ded4d78bccb173a621dc4481e9cc6b611f28ba7
1459,5/20/20,IN,Lake,quantifiable,73.57548837,15045469.07,78,3024,485493,5.43,20554787160,21228,25f2c4a4b874c2cfb5b17e220247ae16ddada33f
1460,5/27/20,IN,Lake,quantifiable,11.67015451,unmeasured,27,3347,485493,3.87,14649544440,21228,25f2c4a4b874c2cfb5b17e220247ae16ddada33f
1461,5/20/20,IN,Lake,quantifiable,17.361215,12753275.23,78,3024,485493,0.87,3293308440,4544,1a1b4dcacbd5069fb0ed1269a21dc2124c432c45
1462,5/27/20,IN,Lake,quantifiable,42.77304761,unmeasured,27,3347,485493,0.7,2649788400,4544,1a1b4dcacbd5069fb0ed1269a21dc2124c432c45
1463,6/1/20,CA,Santa Barbara,quantifiable,42.72819853,81811431.41,20,1669,446499,4.7,17791436400,97000,c51fa86f99634a76a61c24c7ab7738d5fa936eb6
1464,5/25/20,CA,Santa Barbara,quantifiable,23.17198738,63902188.54,0,1551,446499,4.66,17640019920,97000,c51fa86f99634a76a61c24c7ab7738d5fa936eb6
1465,4/1/20,FL,Miami_Dade,quantifiable,52.23382993,1039017.258,79,2202,2716940,75,2.84E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
1466,5/31/20,CO,Boulder,not detected,NA,4645821.199,6,980,326196,0.006,22712472,200,3c6b8d7c7d4a3dda9bd5c64fcc41192c87d5382a
1467,5/19/20,CO,Boulder,not detected,NA,unmeasured,14,871,326196,2.07,7835802840,22000,d46a5428cd6eebfbee715ccbda5168ce472a9f65
1468,5/26/20,CO,Boulder,quantifiable,68.96818226,unmeasured,9,941,326196,1.9976,7561739011,22000,d46a5428cd6eebfbee715ccbda5168ce472a9f65
1469,5/19/20,FL,Brevard,not detected,NA,unmeasured,4,371,601942,1.18,4466786160,10449,9797edfd47536a83b4838e78fb1d07b1a0933694
1470,5/12/20,FL,Brevard,not detected,NA,unmeasured,6,336,601942,1.18,4466786160,10449,9797edfd47536a83b4838e78fb1d07b1a0933694
1471,5/25/20,KY,Jefferson,not detected,NA,2596270.997,0,2050,766757,11.248,42578314176,34430,888cdb62157acd7beac2f08b8301a0054d4f7fdc
1472,5/25/20,KY,Jefferson,quantifiable,66.89378201,5538090.162,0,2050,766757,67.146,2.54E+11,210206,a3c250a0a4b6da3e32e68736cacf1ade79122b69
1473,5/25/20,KY,Jefferson,quantifiable,8.554784544,18804531.68,0,2050,766757,7.04,26649300480,44842,ba97af885b232c3fa5f5de3c202a7651299e6653
1474,5/25/20,KY,Jefferson,quantifiable,9.446646642,21581544.49,0,2050,766757,4.543,17197126716,26379,8cee5ed4b95843550e1dd4e6812be6a38e743a41
1475,5/17/20,KY,Jefferson,not detected,NA,1259561.194,0,1865,766757,6.475,24510542700,34430,888cdb62157acd7beac2f08b8301a0054d4f7fdc
1476,5/25/20,KY,Jefferson,quantifiable,12.85854284,15560015.38,0,2050,766757,119.6221,4.53E+11,423913,7fcaeeba14bdf423c1f239087e2522f2cfd2c5e7
1477,5/17/20,KY,Jefferson,not detected,NA,519847.2753,0,1865,766757,10.186,38558206632,44842,ba97af885b232c3fa5f5de3c202a7651299e6653
1478,5/17/20,KY,Jefferson,not detected,NA,2439805.871,0,1865,766757,4.905,18567445860,26379,8cee5ed4b95843550e1dd4e6812be6a38e743a41
1479,5/25/20,NY,Schenectady,quantifiable,4.819738828,28060230.37,6,664,155299,14.78,55948389360,80000,f915cb00d48f42a91cfd76f70a8020482f654284
1480,5/17/20,NY,Schenectady,quantifiable,110.6711551,989769.9678,7,620,155299,12.25,46371297000,80000,f915cb00d48f42a91cfd76f70a8020482f654284
1481,4/1/20,FL,Miami_Dade,quantifiable,17.01317482,566780.319,79,2202,2716940,84,3.18E+11,776150,a81d9dccee935819285160a695e4099b0b503846
1482,5/19/20,WY,Park,not detected,NA,unmeasured,0,1,29194,0.1,378541200,200,ae8bb4c30fb4c0db6282b3b67208311878076959
1483,5/18/20,WY,Park,not detected,NA,unmeasured,0,1,29194,0.027,102206124,75,79bab44f2020dfd12be92be0ccead69b11c8167d
1484,5/26/20,MT,Park,not detected,NA,8314363.772,0,8,16606,0.2,757082400,3170,d64086118189e9b92653be3719410dd18ab9c052
1485,5/12/20,IN,Warrick,quantifiable,12.49783717,unmeasured,5,128,62998,2.548,9645229776,30000,e835a429cf21c5a54438cc8bcc1e69bf354d8716
1486,5/26/20,IN,Warrick,not detected,NA,11894906.21,0,164,62998,3.5,13248942000,30000,e835a429cf21c5a54438cc8bcc1e69bf354d8716
1487,5/19/20,IN,Warrick,quantifiable,7.953316492,8517213.267,0,151,62998,5,18927060000,30000,e835a429cf21c5a54438cc8bcc1e69bf354d8716
1488,5/19/20,VA,Stafford,quantifiable,122.4552356,unmeasured,17,501,152882,5.575,21103671900,99373,c4dc7e492b158d2ddb304b74ceb1894de71206b2
1489,5/18/20,VA,Stafford,quantifiable,204.3297416,13200329.37,17,484,152882,3.3,12491859600,53508,232784ef1f43b5f21c30a9d14bc9fb16d4bdfb3d
1490,5/26/20,IL,Kendall,quantifiable,51.19564804,unmeasured,13,727,128990,1,3785412000,8100,3e42f57e8f908f3c6c928dd43eae22f0020f8ab4
1491,5/26/20,AK,Municipality of Anchorage,not detected,NA,22803973.2,1,207,288000,1.36,5148160320,18000,49bb921511a7d3e4e4ea34b80c52bed81bdd8a09
1492,5/26/20,AK,Municipality of Anchorage,not detected,NA,8605656.797,1,207,288000,26.97,1.02E+11,250000,c8b739b3624ba654c0172a7c22d76b780384bbd9
1493,5/29/20,OR,Deschutes,not detected,NA,31194209.99,0,121,197692,0.110946,419976319.8,4000,06ca46d531f7666d6434eb82ec7bba250ff54518
1494,4/6/20,KY,Harrison,not detected,NA,6442972.417,0,14,18886,0.538,2036551656,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1495,5/26/20,OR,Deschutes,not detected,NA,12311643.23,0,120,197692,0.037,140060244,800,f419d74c22e05c29dcd18088443fe5cd23643a58
1496,5/28/20,OR,Deschutes,not detected,NA,36674355.57,1,121,197692,6.14,23242429680,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
1497,5/29/20,OR,Deschutes,not detected,NA,34115912.46,0,121,197692,5.95,22523201400,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
1498,5/30/20,OR,Deschutes,not detected,NA,29726035.45,3,124,197692,6.19,23431700280,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
1499,5/30/20,OR,Deschutes,not detected,NA,41229635.12,3,124,197692,0.125679,475746794.7,4000,06ca46d531f7666d6434eb82ec7bba250ff54518
1500,5/30/20,OR,Deschutes,not detected,NA,20213475.45,3,124,197692,0.061785,233881680.4,1500,6f617d800701606c057f1386c911c6575ce651f6
1501,5/26/20,OR,Deschutes,quantifiable,8.573849621,unmeasured,0,120,197692,6.29,23810241480,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
1502,5/30/20,OR,Deschutes,not detected,NA,70551701.37,3,124,197692,0.027747,105033826.8,2000,c4446bb97512c8aa545cd42b1b1f1ea8b46a8b6f
1503,5/26/20,OR,Deschutes,not detected,NA,52833882,0,120,197692,0.0147,55645556.4,300,80da8694133e9663c6128ef01c429ed042cde9a2
1504,5/30/20,OR,Deschutes,not detected,NA,48140100.36,3,124,197692,0.181491,687018209.3,4000,a60c72408e093ad09669f7a46e8ff9c70f51ceff
1505,5/27/20,OR,Deschutes,not detected,NA,2499611.369,0,120,197692,0.059,223339308,800,f419d74c22e05c29dcd18088443fe5cd23643a58
1506,5/31/20,OR,Deschutes,not detected,NA,40386525.45,1,125,197692,0.055412,209757249.7,1200,b9aeb4ad0f11b5024d1a04bfea56a81a22807561
1507,5/27/20,OR,Deschutes,not detected,NA,85852113.55,0,120,197692,0.011056,41851515.07,300,80da8694133e9663c6128ef01c429ed042cde9a2
1508,5/28/20,OR,Deschutes,not detected,NA,33188910.15,1,121,197692,0.018,68137416,2000,c4446bb97512c8aa545cd42b1b1f1ea8b46a8b6f
1509,5/30/20,OR,Deschutes,not detected,NA,20706633.24,3,124,197692,0.060168,227760669.2,1200,b9aeb4ad0f11b5024d1a04bfea56a81a22807561
1510,5/27/20,OR,Deschutes,not detected,NA,unmeasured,0,120,197692,6.2,23469554400,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
1511,5/24/20,CA,Santa Cruz,quantifiable,7.127090816,56451791.95,0,192,273213,6.94,26270759280,130000,b34feaa781986a8e74b73b2b437dd8e2aad90043
1512,5/31/20,CA,Santa Cruz,quantifiable,8.949289637,43415218.52,1,213,273213,6.83,25854363960,130000,b34feaa781986a8e74b73b2b437dd8e2aad90043
1513,5/18/20,VA,Loudoun,quantifiable,113.3068656,unmeasured,40,1486,413538,0.548,2074405776,2983,a93e3dab64947e53efe24d5f6771b552d104f3c1
1514,5/25/20,VA,Loudoun,quantifiable,45.87332825,86520641.79,226,2047,413538,0.5735,2170933782,2983,a93e3dab64947e53efe24d5f6771b552d104f3c1
1515,5/20/20,VA,Loudoun,quantifiable,67.17341308,unmeasured,52,1579,413538,0.5293,2003618572,2983,a93e3dab64947e53efe24d5f6771b552d104f3c1
1516,5/27/20,VA,Loudoun,quantifiable,24.48816931,45246812.65,88,2274,413538,0.4901,1855230421,2983,a93e3dab64947e53efe24d5f6771b552d104f3c1
1517,5/31/20,OR,Deschutes,not detected,NA,27843414.41,1,125,197692,0.027905,105631921.9,2000,c4446bb97512c8aa545cd42b1b1f1ea8b46a8b6f
1518,5/29/20,OR,Deschutes,not detected,NA,28818906.06,0,121,197692,0.050017,189334952,1200,b9aeb4ad0f11b5024d1a04bfea56a81a22807561
1519,5/31/20,OR,Deschutes,not detected,NA,13463934.54,1,125,197692,0.05284,200021170.1,1500,6f617d800701606c057f1386c911c6575ce651f6
1520,5/31/20,OR,Deschutes,not detected,NA,19462135.47,1,125,197692,0.121463,459787497.8,4000,06ca46d531f7666d6434eb82ec7bba250ff54518
1521,5/20/20,ME,Sagadahoc,not detected,NA,24959979.96,1,28,35856,0.889,3365231268,7970,826ba3ce80a76f74f36d7088a0c5e4a9314240c3
1522,5/27/20,ME,Sagadahoc,not detected,NA,unmeasured,1,29,35856,0.832,3149462784,7970,826ba3ce80a76f74f36d7088a0c5e4a9314240c3
1523,4/5/20,TX,Collin,not detected,NA,628243.8879,19,287,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
1524,5/10/20,TX,Collin,quantifiable,21.22471949,4472633.085,14,901,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
1525,4/5/20,TX,Dallas,not detected,NA,4758633.658,97,1112,2635516,3.204,12128460048,16429,c7988369ef4ebc3befad03526a1c6129d98546af
1526,3/26/20,CA,Lake,not detected,NA,unmeasured,0,0,64386,1,3785412000,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
1527,4/5/20,TX,Collin,quantifiable,22.46589426,7445558.36,19,287,1034730,9.151,34640305212,76715,42520bf367a1928222b18a42dad147e19327969d
1528,4/5/20,TX,Collin,quantifiable,65.41168141,20633137.49,19,287,1034730,19.5,73815534000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
1529,4/6/20,TX,Collin,quantifiable,43.8444605,15030702.26,19,306,1034730,4.1,15520189200,66617,6da79b7681e3b58a6b6b090b48584406141089d8
1530,4/5/20,TX,Collin,not detected,NA,5850759.845,19,287,1034730,7.744,29314230528,81398,106f17b31d8b45999af312961bc0bf674a905db9
1531,4/5/20,TX,Dallas,not detected,NA,3169664.327,97,1112,2635516,24,90849888000,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
1532,4/2/20,MO,Greene,not detected,NA,7394456.732,3,54,293086,53.99,2.04E+11,150000,8f74d49d119f0d5ea10ebb36b411be23cf07cfef
1533,3/30/20,OR,Yamhill,not detected,NA,2147938.152,1,14,107100,5.5,20819766000,33930,235341800135e1275c67e99580023f6ae7f8a530
1534,4/2/20,MO,Greene,not detected,NA,3030901.147,3,54,293086,7,26497884000,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
1535,4/2/20,NC,Wake,quantifiable,5.879937162,606978.4497,39,234,1111761,5.23,19797704760,61700,9500e26e1b14998c49c1841340437d497d55ecfe
1536,4/1/20,MT,Cascade,not detected,NA,4203821.549,0,9,81366,8.517,32240354004,62881,ef00589ac8dfbdadb14290c77d93b508b3f1fc98
1537,3/26/20,CA,Lake,not detected,NA,unmeasured,0,0,64386,250,9.46E+11,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
1538,4/2/20,NC,Wake,not detected,NA,1699525.84,39,234,1111761,7.22,27330674640,79500,b7ad8d16fadbeb05dedd14c276c8914525898c31
1539,4/1/20,MT,Cascade,not detected,NA,3526742.667,0,9,81366,2.901,10981480212,25000,c019af16be58abdffba34d2b42f77899936a353b
1540,4/6/20,MT,Cascade,not detected,NA,2301080.288,0,11,81366,0.3841,1453976749,3472,60b30921818076578cd11a7f118b6d8ad32a8e10
1541,4/2/20,IN,LaPorte,not detected,NA,unmeasured,3,14,109888,5.38,20365516560,22000,2459a46cce86815ff11c3971ef28ff5932aa72c8
1542,4/5/20,WI,Shawano,quantifiable,27.07815698,5575390.26,0,1,40899,3.4,12870400800,18000,20c73c96252ced86fd6f829392187af2f83d98ae
1543,4/1/20,MT,Cascade,not detected,NA,3587990.397,0,9,81366,3.914478,14817911995,41000,d5fe332feaf792692f289aaaae041e4ac352f625
1544,4/6/20,OR,Linn,quantifiable,62.05914165,2473644.426,1,44,129749,9.2,34825790400,54120,6c32d72358058824911c4f3753d48729cb55b377
1545,3/26/20,CA,Lake,not detected,NA,unmeasured,0,0,64386,0.08,302832960,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
1546,4/2/20,MA,Hampshire,quantifiable,40.47562643,8693502.274,21,102,160830,3.84,14535982080,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
1547,4/2/20,WA,Pierce,quantifiable,16.71279874,4232873.328,16,433,904980,21.69,82105586280,213000,5fa9ded4fd12395881b68899a6160d7c5a39ebee
1548,4/2/20,OH,Defiance,not detected,NA,2499330.978,0,6,38087,3.447,13048315164,18000,8d7749224670ca9e936a201c86a9b847cac05cd7
1549,4/2/20,WA,Pierce,quantifiable,12.80984085,2332994.807,16,433,904980,3.89,14725252680,55000,5d1ac4dc5bfadf7a9c88bdba8f04de41f6e744e5
1550,4/8/20,CO,Gunnison,quantifiable,91.95544662,9486303.643,3,98,17462,0.54,2044122480,5854,5109a5e5915fdd063deb341f7e4c44637033c081
1551,4/13/20,CO,Gunnison,not detected,NA,1086207.437,0,99,17462,0.0622,235452626.4,1500,a8e870a034c245b9057c71f7aacebeceff89922d
1552,4/5/20,CO,Gunnison,not detected,NA,252243.9578,3,93,17462,0.114,431536968,1500,7acfe6f09d1fd914f174ee20755dab5d4fc02c8e
1553,4/7/20,OR,Deschutes,quantifiable,38.99697481,696615.7223,4,44,197692,5.681,21504925572,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
1554,4/6/20,CO,Gunnison,quantifiable,229.6278265,3883718.753,2,95,17462,0.052,196841424,400,1a9d42871053990d0252105b3ecd38a2640e5b6c
1555,3/26/20,CA,Lake,not detected,NA,6958281.938,0,0,64386,1,3785412000,16567,be717b580a3fd063fb8b521cc39907898031556b
1556,4/5/20,CO,Broomfield,quantifiable,13.17124464,4993663.479,6,50,70465,6.4,24226636800,66529,5a46bb90dbf8143265e89f1836bb45f3db45bd64
1557,4/12/20,CO,Broomfield,not detected,NA,1963987.738,7,81,70465,6.4,24226636800,66529,5a46bb90dbf8143265e89f1836bb45f3db45bd64
1558,4/19/20,CO,Broomfield,quantifiable,11.5195659,3883718.753,0,101,70465,7.87,29791192440,66529,5a46bb90dbf8143265e89f1836bb45f3db45bd64
1559,4/26/20,CO,Broomfield,quantifiable,20.78818663,6354834.901,4,139,70465,6.88,26043634560,66529,5a46bb90dbf8143265e89f1836bb45f3db45bd64
1560,5/3/20,CO,Broomfield,quantifiable,56.21684459,unmeasured,2,165,70465,6.736,25498535232,66529,5a46bb90dbf8143265e89f1836bb45f3db45bd64
1561,4/6/20,NC,Wake,quantifiable,108.774952,11784564.06,10,314,1111761,5.1,19305601200,61700,9500e26e1b14998c49c1841340437d497d55ecfe
1562,4/13/20,NC,Wake,quantifiable,40.9631168,2607861.493,6,476,1111761,4.9,18548518800,61700,9500e26e1b14998c49c1841340437d497d55ecfe
1563,4/21/20,NC,Wake,quantifiable,28.09505809,3430913.526,12,611,1111761,5.7,21576848400,61700,9500e26e1b14998c49c1841340437d497d55ecfe
1564,4/27/20,NC,Wake,not detected,NA,unmeasured,8,671,1111761,5.28,19986975360,61700,9500e26e1b14998c49c1841340437d497d55ecfe
1565,4/21/20,NC,Wake,quantifiable,40.13798252,1363376.4,12,611,1111761,6.57,24870156840,79500,b7ad8d16fadbeb05dedd14c276c8914525898c31
1566,4/6/20,NC,Wake,not detected,NA,3269435.486,10,314,1111761,7.15,27065695800,79500,b7ad8d16fadbeb05dedd14c276c8914525898c31
1567,4/27/20,NC,Wake,not detected,NA,unmeasured,8,671,1111761,6.57,24870156840,79500,b7ad8d16fadbeb05dedd14c276c8914525898c31
1568,4/13/20,NC,Wake,not detected,NA,2360016.404,6,476,1111761,6.67,25248698040,79500,b7ad8d16fadbeb05dedd14c276c8914525898c31
1569,4/2/20,PA,Montgomery,quantifiable,126.4310906,7653520.892,86,735,830915,10.78,40806741360,1.00E+05,2da6e061f49b9bb72f1000059c4236beb335340d
1570,4/6/20,PA,Montgomery,quantifiable,108.3139062,2819462.171,119,1230,830915,9.04,34220124480,1.00E+05,2da6e061f49b9bb72f1000059c4236beb335340d
1571,4/14/20,PA,Montgomery,quantifiable,213.9370548,4758633.658,69,2354,830915,17.55,66433980600,1.00E+05,2da6e061f49b9bb72f1000059c4236beb335340d
1572,4/27/20,PA,Montgomery,quantifiable,360.5066721,unmeasured,84,3817,830915,12.24,46333442880,1.00E+05,2da6e061f49b9bb72f1000059c4236beb335340d
1573,5/4/20,PA,Montgomery,quantifiable,88.27108249,312278.2753,93,4645,830915,9,34068708000,1.00E+05,2da6e061f49b9bb72f1000059c4236beb335340d
1574,4/26/20,KY,Harrison,not detected,NA,5150848.449,0,17,18886,2.602,9849642024,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1575,5/4/20,KY,Harrison,not detected,NA,405695.1091,1,18,18886,1.036,3921686832,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1576,5/17/20,KY,Harrison,not detected,NA,673035.9648,0,18,18886,0.663,2509728156,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1577,5/10/20,KY,Harrison,not detected,NA,1151691.793,0,18,18886,0.738,2793634056,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1578,4/7/20,MA,Hampshire,quantifiable,47.85588822,4351102.078,11,158,160830,3.3,12491859600,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
1579,4/14/20,MA,Hampshire,not detected,NA,805015.5548,9,233,160830,5.43,20554787160,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
1580,4/28/20,MA,Hampshire,quantifiable,26.92186869,unmeasured,66,509,160830,3.85,14573836200,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
1581,4/21/20,MA,Hampshire,quantifiable,885.2589409,10651953.75,5,337,160830,3.25,12302589000,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
1582,4/6/20,NJ,Essex,quantifiable,3197.202016,20847393.89,411,4493,798975,239,9.05E+11,1500000,73449433d5389e23e832a79a31d877a974dcbec2
1583,4/1/20,NJ,Essex,quantifiable,1198.528164,9410035.722,362,2262,798975,227,8.59E+11,1500000,73449433d5389e23e832a79a31d877a974dcbec2
1584,5/25/20,KY,Harrison,quantifiable,89.16849258,11661078.86,0,18,18886,1.186,4489498632,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1585,4/12/20,KY,Harrison,not detected,NA,2301080.288,0,14,18886,1.295,4902108540,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1586,4/20/20,KY,Harrison,not detected,NA,12395.3351,0,16,18886,0.592,2240963904,6000,f8b0574ade5f11ecff90363b33401c9573feea85
1587,4/26/20,MO,Greene,not detected,NA,317701.5049,0,82,293086,51.6,1.95E+11,150000,8f74d49d119f0d5ea10ebb36b411be23cf07cfef
1588,5/4/20,MO,Greene,not detected,NA,2238555.015,0,90,293086,38.2,1.45E+11,150000,8f74d49d119f0d5ea10ebb36b411be23cf07cfef
1589,5/10/20,MO,Greene,not detected,NA,5810603.911,0,93,293086,28.9,1.09E+11,150000,8f74d49d119f0d5ea10ebb36b411be23cf07cfef
1590,4/6/20,MO,Greene,quantifiable,17.13882226,2349117.672,5,66,293086,5.88,22258222560,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
1591,4/13/20,MO,Greene,not detected,NA,6699640.846,0,71,293086,6,22712472000,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
1592,4/20/20,MO,Greene,not detected,NA,9841.465448,0,82,293086,4.87,18434956440,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
1593,4/26/20,MO,Greene,not detected,NA,7318461.156,0,82,293086,11.9,45046402800,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
1594,3/11/20,MA,Suffolk.Middsex,quantifiable,53.71460697,18626305.95,3,86,3795775,101.9746,3.86E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1595,3/14/20,MA,Suffolk.Middsex,quantifiable,30.6194236,7530264.522,10,120,3795775,98.8368,3.74E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1596,3/16/20,MA,Suffolk.Middsex,quantifiable,53.21563478,7200600.765,18,155,3795775,95.9555,3.63E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1597,3/18/20,MA,Suffolk.Middsex,quantifiable,49.57260569,12111257.34,22,196,3795775,93.71,3.55E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1598,3/22/20,MA,Suffolk.Middsex,quantifiable,150.7296378,5138184.945,46,400,3795775,94.46,3.58E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1599,3/24/20,MA,Suffolk.Middsex,quantifiable,105.5847005,17810874.04,199,667,3795775,190.54,7.21E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1600,3/26/20,MA,Suffolk.Middsex,quantifiable,154.6449288,3505978.369,268,1278,3795775,150.9637,5.71E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1601,3/29/20,MA,Suffolk.Middsex,quantifiable,167.9178204,3250186.127,294,2469,3795775,154.1504,5.84E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1602,3/3/20,MA,Suffolk.Middsex,not detected,NA,7126597.518,0,2,3795775,119.1101,4.51E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1603,3/31/20,MA,Suffolk.Middsex,quantifiable,154.7028193,5937733.921,567,3451,3795775,158.3847,6.00E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1604,3/6/20,MA,Suffolk.Middsex,not detected,NA,7556239.805,5,8,3795775,105.8931,4.01E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1605,3/7/20,MA,Suffolk.Middsex,not detected,NA,9006918.485,4,12,3795775,106.1023,4.02E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1606,3/9/20,MA,Suffolk.Middsex,not detected,NA,8914351.04,9,35,3795775,102.3104,3.87E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1607,4/13/20,MA,Suffolk.Middsex,quantifiable,310.106576,3329482.467,732,14400,3795775,191.5506,7.25E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1608,4/16/20,MA,Suffolk.Middsex,quantifiable,202.0539265,5542564.2,1286,17368,3795775,169.5635,6.42E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1609,4/2/20,MA,Suffolk.Middsex,quantifiable,259.2573843,5736747.463,669,4704,3795775,158.3207,5.99E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1610,4/22/20,MA,Suffolk.Middsex,quantifiable,257.1989581,5756536.097,1014,23366,3795775,153.839,5.82E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1611,4/27/20,MA,Suffolk.Middsex,quantifiable,145.9030308,4681998.091,755,30234,3795775,178.5897,6.76E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1612,4/6/20,MA,Suffolk.Middsex,quantifiable,393.2748887,5776392.99,700,7261,3795775,202.2891,7.66E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1613,4/8/20,MA,Suffolk.Middsex,quantifiable,658.4405936,5978768.425,899,8923,3795775,171.8466,6.51E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1614,5/10/20,MA,Suffolk.Middsex,quantifiable,190.4538009,4370400.45,507,39820,3795775,132.4,NA,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1615,5/2/20,MA,Suffolk.Middsex,quantifiable,407.4350548,5836375.588,874,34841,3795775,187.362,7.09E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1616,5/20/20,MA,Suffolk.Middsex,quantifiable,140.3663196,7350920.608,383,44277,3795775,115.68,NA,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1617,5/4/20,MA,Suffolk.Middsex,quantifiable,116.6376108,5447951.495,653,36080,3795775,165.7375,6.27E+11,1.00E+06,d78f1996421bd69ad8cd2648a2c08e2ec99a2e6d
1618,3/10/20,MA,Suffolk.Middsex,quantifiable,61.31237064,7225438.89,48,83,3795775,186.8194,7.07E+11,1300000,a96ef95776ba26af90b8b94a4770a2b30548fd15
1619,3/11/20,MA,Suffolk.Middsex,quantifiable,61.96925651,4281029.616,3,86,3795775,182.5224,6.91E+11,1300000,a96ef95776ba26af90b8b94a4770a2b30548fd15
